transaction_id,processor_name,amount,currency,status,merchant_id,transaction_date,reference_number,fee
TXN_STRIPE_20250930_1054,stripe,12.99,USD,completed,MERCH_004,2025-10-05 19:04:57.586791,REF_STRIPE_1054,0.68
TXN_STRIPE_20250930_1068,stripe,8.99,USD,completed,MERCH_018,2025-10-05 19:04:57.588504,REF_STRIPE_1068,0.56
TXN_STRIPE_20250930_1082,stripe,3.49,USD,completed,MERCH_032,2025-10-05 19:04:57.590076,REF_STRIPE_1082,0.40
TXN_STRIPE_20250930_1083,stripe,4.99,USD,completed,MERCH_033,2025-10-05 19:04:57.590177,REF_STRIPE_1083,0.44
TXN_STRIPE_20250930_1141,stripe,2.49,USD,completed,MERCH_041,2025-10-05 19:04:58.075856,REF_STRIPE_1141,0.37
TXN_STRIPE_20250930_1144,stripe,29.99,USD,completed,MERCH_044,2025-10-05 19:04:58.075954,REF_STRIPE_1144,1.17
TXN_STRIPE_20250930_1153,stripe,14.99,USD,completed,MERCH_003,2025-10-05 19:04:58.737897,REF_STRIPE_1153,0.73
TXN_STRIPE_20250930_1185,stripe,2.29,USD,completed,MERCH_035,2025-10-05 19:04:58.746337,REF_STRIPE_1185,0.37
TXN_STRIPE_20250930_1195,stripe,39.99,USD,completed,MERCH_045,2025-10-05 19:04:58.748213,REF_STRIPE_1195,1.46
TXN_STRIPE_20250930_1197,stripe,49.99,USD,completed,MERCH_047,2025-10-05 19:04:58.748461,REF_STRIPE_1197,1.75
TXN_STRIPE_20250930_1203,stripe,14.99,USD,completed,MERCH_003,2025-10-05 19:04:59.605083,REF_STRIPE_1203,0.73
TXN_STRIPE_20250930_1220,stripe,4.99,USD,completed,MERCH_020,2025-10-05 19:04:59.607233,REF_STRIPE_1220,0.44
TXN_STRIPE_20250930_1225,stripe,1.29,USD,completed,MERCH_025,2025-10-05 19:04:59.607932,REF_STRIPE_1225,0.34
TXN_STRIPE_20250930_1230,stripe,2.49,USD,completed,MERCH_030,2025-10-05 19:04:59.608882,REF_STRIPE_1230,0.37
TXN_STRIPE_20250930_1235,stripe,2.29,USD,completed,MERCH_035,2025-10-05 19:04:59.609896,REF_STRIPE_1235,0.37
TXN_STRIPE_20250930_1238,stripe,5.99,USD,completed,MERCH_038,2025-10-05 19:04:59.610347,REF_STRIPE_1238,0.47
TXN_STRIPE_20250930_1250,stripe,9.99,USD,completed,MERCH_050,2025-10-05 19:04:59.612860,REF_STRIPE_1250,0.59
TXN_STRIPE_20250930_1253,stripe,14.99,USD,completed,MERCH_003,2025-10-05 19:05:01.249747,REF_STRIPE_1253,0.73
TXN_STRIPE_20250930_1256,stripe,49.99,USD,completed,MERCH_006,2025-10-05 19:05:01.249838,REF_STRIPE_1256,1.75
TXN_STRIPE_20250930_1258,stripe,89.99,USD,completed,MERCH_008,2025-10-05 19:05:01.249899,REF_STRIPE_1258,2.91
TXN_STRIPE_20250930_1277,stripe,6.99,USD,completed,MERCH_027,2025-10-05 19:05:01.250661,REF_STRIPE_1277,0.50
TXN_STRIPE_20250930_1294,stripe,29.99,USD,completed,MERCH_044,2025-10-05 19:05:01.251338,REF_STRIPE_1294,1.17
TXN_STRIPE_20250930_1304,stripe,12.99,USD,completed,MERCH_004,2025-10-05 19:05:05.780656,REF_STRIPE_1304,0.68
TXN_STRIPE_20250930_1323,stripe,2.99,USD,completed,MERCH_023,2025-10-05 19:05:05.782617,REF_STRIPE_1323,0.39
TXN_STRIPE_20250930_1348,stripe,7.99,USD,completed,MERCH_048,2025-10-05 19:05:05.785419,REF_STRIPE_1348,0.53
TXN_STRIPE_20250930_1350,stripe,9.99,USD,completed,MERCH_050,2025-10-05 19:05:05.785588,REF_STRIPE_1350,0.59
TXN_STRIPE_20250930_1352,stripe,19.99,USD,completed,MERCH_002,2025-10-05 19:05:07.429408,REF_STRIPE_1352,0.88
TXN_STRIPE_20250930_1359,stripe,69.99,USD,completed,MERCH_009,2025-10-05 19:05:07.431931,REF_STRIPE_1359,2.33
TXN_STRIPE_20250930_1363,stripe,299.99,USD,completed,MERCH_013,2025-10-05 19:05:07.432621,REF_STRIPE_1363,9.00
TXN_STRIPE_20250930_1371,stripe,1.49,USD,completed,MERCH_021,2025-10-05 19:05:07.434424,REF_STRIPE_1371,0.34
TXN_STRIPE_20250930_1375,stripe,1.29,USD,completed,MERCH_025,2025-10-05 19:05:07.434816,REF_STRIPE_1375,0.34
TXN_STRIPE_20250930_1386,stripe,19.99,USD,completed,MERCH_036,2025-10-05 19:05:07.436310,REF_STRIPE_1386,0.88
TXN_STRIPE_20250930_1406,stripe,49.99,USD,completed,MERCH_006,2025-10-05 19:05:09.045497,REF_STRIPE_1406,1.75
TXN_STRIPE_20250930_1414,stripe,499.99,USD,completed,MERCH_014,2025-10-05 19:05:09.046631,REF_STRIPE_1414,14.80
TXN_STRIPE_20250930_1427,stripe,6.99,USD,completed,MERCH_027,2025-10-05 19:05:09.049000,REF_STRIPE_1427,0.50
TXN_STRIPE_20250930_1436,stripe,19.99,USD,completed,MERCH_036,2025-10-05 19:05:09.050017,REF_STRIPE_1436,0.88
TXN_STRIPE_20250930_1462,stripe,2499.99,USD,completed,MERCH_012,2025-10-05 19:05:10.533927,REF_STRIPE_1462,72.80
TXN_STRIPE_20250930_1479,stripe,3.99,USD,completed,MERCH_029,2025-10-05 19:05:10.534538,REF_STRIPE_1479,0.42
TXN_STRIPE_20250930_1486,stripe,19.99,USD,completed,MERCH_036,2025-10-05 19:05:10.534978,REF_STRIPE_1486,0.88
TXN_STRIPE_20250930_1497,stripe,49.99,USD,completed,MERCH_047,2025-10-05 19:05:10.535787,REF_STRIPE_1497,1.75
TXN_STRIPE_20250930_1517,stripe,12.99,USD,completed,MERCH_017,2025-10-05 19:05:12.615103,REF_STRIPE_1517,0.68
TXN_STRIPE_20250930_1524,stripe,14.99,USD,completed,MERCH_024,2025-10-05 19:05:12.615499,REF_STRIPE_1524,0.73
TXN_STRIPE_20250930_1554,stripe,12.99,USD,completed,MERCH_004,2025-10-05 19:05:14.434798,REF_STRIPE_1554,0.68
TXN_STRIPE_20250930_1576,stripe,0.99,USD,completed,MERCH_026,2025-10-05 19:05:14.440265,REF_STRIPE_1576,0.33
TXN_STRIPE_20250930_1577,stripe,6.99,USD,completed,MERCH_027,2025-10-05 19:05:14.440556,REF_STRIPE_1577,0.50
TXN_STRIPE_20250930_1579,stripe,3.99,USD,completed,MERCH_029,2025-10-05 19:05:14.440836,REF_STRIPE_1579,0.42
TXN_STRIPE_20250930_1580,stripe,2.49,USD,completed,MERCH_030,2025-10-05 19:05:14.440933,REF_STRIPE_1580,0.37
TXN_STRIPE_20250930_1587,stripe,1.99,USD,completed,MERCH_037,2025-10-05 19:05:14.441699,REF_STRIPE_1587,0.36
TXN_STRIPE_20250930_1605,stripe,8.99,USD,completed,MERCH_005,2025-10-05 19:05:15.876459,REF_STRIPE_1605,0.56
TXN_STRIPE_20250930_1608,stripe,89.99,USD,completed,MERCH_008,2025-10-05 19:05:15.876591,REF_STRIPE_1608,2.91
TXN_STRIPE_20250930_1609,stripe,69.99,USD,completed,MERCH_009,2025-10-05 19:05:15.876623,REF_STRIPE_1609,2.33
TXN_STRIPE_20250930_1613,stripe,299.99,USD,completed,MERCH_013,2025-10-05 19:05:15.876749,REF_STRIPE_1613,9.00
TXN_STRIPE_20250930_1624,stripe,14.99,USD,completed,MERCH_024,2025-10-05 19:05:15.877198,REF_STRIPE_1624,0.73
TXN_STRIPE_20250930_1641,stripe,2.49,USD,completed,MERCH_041,2025-10-05 19:05:15.877795,REF_STRIPE_1641,0.37
TXN_STRIPE_20250930_1665,stripe,799.99,USD,completed,MERCH_015,2025-10-05 19:05:19.025970,REF_STRIPE_1665,23.50
TXN_STRIPE_20250930_1694,stripe,29.99,USD,completed,MERCH_044,2025-10-05 19:05:19.027698,REF_STRIPE_1694,1.17
TXN_STRIPE_20250930_1708,stripe,89.99,USD,completed,MERCH_008,2025-10-05 19:05:21.536679,REF_STRIPE_1708,2.91
TXN_STRIPE_20250930_1724,stripe,14.99,USD,completed,MERCH_024,2025-10-05 19:05:21.540349,REF_STRIPE_1724,0.73
TXN_STRIPE_20250930_1725,stripe,1.29,USD,completed,MERCH_025,2025-10-05 19:05:21.540747,REF_STRIPE_1725,0.34
TXN_STRIPE_20250930_1738,stripe,5.99,USD,completed,MERCH_038,2025-10-05 19:05:21.546220,REF_STRIPE_1738,0.47
TXN_STRIPE_20250930_1742,stripe,0.99,USD,completed,MERCH_042,2025-10-05 19:05:21.546751,REF_STRIPE_1742,0.33
TXN_STRIPE_20250930_1743,stripe,59.99,USD,completed,MERCH_043,2025-10-05 19:05:21.546968,REF_STRIPE_1743,2.04
TXN_STRIPE_20250930_1746,stripe,14.99,USD,completed,MERCH_046,2025-10-05 19:05:21.547287,REF_STRIPE_1746,0.73
TXN_STRIPE_20250930_1757,stripe,129.99,USD,completed,MERCH_007,2025-10-05 19:05:23.104603,REF_STRIPE_1757,4.07
TXN_STRIPE_20250930_1760,stripe,79.99,USD,completed,MERCH_010,2025-10-05 19:05:23.104720,REF_STRIPE_1760,2.62
TXN_STRIPE_20250930_1766,stripe,1.99,USD,completed,MERCH_016,2025-10-05 19:05:23.104949,REF_STRIPE_1766,0.36
TXN_STRIPE_20250930_1797,stripe,49.99,USD,completed,MERCH_047,2025-10-05 19:05:23.106508,REF_STRIPE_1797,1.75
TXN_STRIPE_20250930_1805,stripe,8.99,USD,completed,MERCH_005,2025-10-05 19:05:24.575804,REF_STRIPE_1805,0.56
TXN_STRIPE_20250930_1813,stripe,299.99,USD,completed,MERCH_013,2025-10-05 19:05:24.577367,REF_STRIPE_1813,9.00
TXN_STRIPE_20250930_1830,stripe,2.49,USD,completed,MERCH_030,2025-10-05 19:05:24.580409,REF_STRIPE_1830,0.37
TXN_STRIPE_20250930_1834,stripe,7.99,USD,completed,MERCH_034,2025-10-05 19:05:24.581692,REF_STRIPE_1834,0.53
TXN_STRIPE_20250930_1847,stripe,49.99,USD,completed,MERCH_047,2025-10-05 19:05:24.584508,REF_STRIPE_1847,1.75
TXN_STRIPE_20250930_1856,stripe,49.99,USD,completed,MERCH_006,2025-10-05 19:05:26.119599,REF_STRIPE_1856,1.75
TXN_STRIPE_20250930_1860,stripe,79.99,USD,completed,MERCH_010,2025-10-05 19:05:26.120263,REF_STRIPE_1860,2.62
TXN_STRIPE_20250930_1861,stripe,1899.99,USD,completed,MERCH_011,2025-10-05 19:05:26.120303,REF_STRIPE_1861,55.40
TXN_STRIPE_20250930_1882,stripe,3.49,USD,completed,MERCH_032,2025-10-05 19:05:26.121183,REF_STRIPE_1882,0.40
TXN_STRIPE_20250930_1899,stripe,5.99,USD,completed,MERCH_049,2025-10-05 19:05:26.121944,REF_STRIPE_1899,0.47
TXN_STRIPE_20250930_1917,stripe,12.99,USD,completed,MERCH_017,2025-10-05 19:05:27.451420,REF_STRIPE_1917,0.68
TXN_STRIPE_20250930_1923,stripe,2.99,USD,completed,MERCH_023,2025-10-05 19:05:27.451637,REF_STRIPE_1923,0.39
TXN_STRIPE_20250930_1933,stripe,4.99,USD,completed,MERCH_033,2025-10-05 19:05:27.452200,REF_STRIPE_1933,0.44
TXN_STRIPE_20250930_1951,stripe,9.99,USD,completed,MERCH_001,2025-10-05 19:05:30.274028,REF_STRIPE_1951,0.59
TXN_STRIPE_20250930_1957,stripe,129.99,USD,completed,MERCH_007,2025-10-05 19:05:30.274881,REF_STRIPE_1957,4.07
TXN_STRIPE_20250930_1964,stripe,499.99,USD,completed,MERCH_014,2025-10-05 19:05:30.275699,REF_STRIPE_1964,14.80
TXN_STRIPE_20250930_1978,stripe,5.49,USD,completed,MERCH_028,2025-10-05 19:05:30.277746,REF_STRIPE_1978,0.46
TXN_STRIPE_20250930_1979,stripe,3.99,USD,completed,MERCH_029,2025-10-05 19:05:30.277842,REF_STRIPE_1979,0.42
TXN_STRIPE_20250930_1989,stripe,1.99,USD,completed,MERCH_039,2025-10-05 19:05:30.283618,REF_STRIPE_1989,0.36
TXN_STRIPE_20250930_1992,stripe,0.99,USD,completed,MERCH_042,2025-10-05 19:05:30.284298,REF_STRIPE_1992,0.33
TXN_STRIPE_20250930_2017,stripe,12.99,USD,completed,MERCH_017,2025-10-05 19:05:31.531604,REF_STRIPE_2017,0.68
TXN_STRIPE_20250930_2039,stripe,1.99,USD,completed,MERCH_039,2025-10-05 19:05:31.534643,REF_STRIPE_2039,0.36
TXN_STRIPE_20250930_2043,stripe,59.99,USD,completed,MERCH_043,2025-10-05 19:05:31.535055,REF_STRIPE_2043,2.04
TXN_STRIPE_20250930_2046,stripe,14.99,USD,completed,MERCH_046,2025-10-05 19:05:31.535311,REF_STRIPE_2046,0.73
TXN_STRIPE_20250930_2077,stripe,6.99,USD,completed,MERCH_027,2025-10-05 19:05:33.163055,REF_STRIPE_2077,0.50
TXN_STRIPE_20250930_2095,stripe,39.99,USD,completed,MERCH_045,2025-10-05 19:05:33.163656,REF_STRIPE_2095,1.46
TXN_STRIPE_20250930_2126,stripe,0.99,USD,completed,MERCH_026,2025-10-05 19:05:35.159864,REF_STRIPE_2126,0.33
TXN_STRIPE_20250930_2137,stripe,1.99,USD,completed,MERCH_037,2025-10-05 19:05:35.160261,REF_STRIPE_2137,0.36
TXN_STRIPE_20250930_2158,stripe,89.99,USD,completed,MERCH_008,2025-10-05 19:05:36.763828,REF_STRIPE_2158,2.91
TXN_STRIPE_20250930_2163,stripe,299.99,USD,completed,MERCH_013,2025-10-05 19:05:36.764645,REF_STRIPE_2163,9.00
TXN_STRIPE_20250930_2198,stripe,7.99,USD,completed,MERCH_048,2025-10-05 19:05:36.771900,REF_STRIPE_2198,0.53
TXN_STRIPE_20250930_2243,stripe,59.99,USD,completed,MERCH_043,2025-10-05 19:05:38.255010,REF_STRIPE_2243,2.04
TXN_STRIPE_20250930_2247,stripe,49.99,USD,completed,MERCH_047,2025-10-05 19:05:38.256120,REF_STRIPE_2247,1.75
TXN_STRIPE_20250930_2263,stripe,299.99,USD,completed,MERCH_013,2025-10-05 19:05:39.714073,REF_STRIPE_2263,9.00
TXN_STRIPE_20250930_2270,stripe,4.99,USD,completed,MERCH_020,2025-10-05 19:05:39.714301,REF_STRIPE_2270,0.44
TXN_STRIPE_20250930_2271,stripe,1.49,USD,completed,MERCH_021,2025-10-05 19:05:39.714333,REF_STRIPE_2271,0.34
TXN_STRIPE_20250930_2295,stripe,39.99,USD,completed,MERCH_045,2025-10-05 19:05:39.715685,REF_STRIPE_2295,1.46
TXN_STRIPE_20250930_2326,stripe,0.99,USD,completed,MERCH_026,2025-10-05 19:05:41.301445,REF_STRIPE_2326,0.33
TXN_STRIPE_20250930_2347,stripe,49.99,USD,completed,MERCH_047,2025-10-05 19:05:41.304261,REF_STRIPE_2347,1.75
TXN_STRIPE_20250930_2353,stripe,14.99,USD,completed,MERCH_003,2025-10-05 19:05:42.771339,REF_STRIPE_2353,0.73
TXN_STRIPE_20250930_2376,stripe,0.99,USD,completed,MERCH_026,2025-10-05 19:05:42.772648,REF_STRIPE_2376,0.33
TXN_STRIPE_20250930_2396,stripe,14.99,USD,completed,MERCH_046,2025-10-05 19:05:42.773499,REF_STRIPE_2396,0.73
