transaction_id,processor_name,amount,currency,status,merchant_id,transaction_date,reference_number,fee
TXN_STRIPE_20250115_0149,stripe,5.99,USD,completed,MERCH_049,2025-10-07 19:01:00.943410,REF_STRIPE_149,0.47
TXN_STRIPE_20250115_0151,stripe,9.99,USD,completed,MERCH_001,2025-10-07 19:01:01.662036,REF_STRIPE_151,0.59
TXN_STRIPE_20250115_0156,stripe,49.99,USD,completed,MERCH_006,2025-10-07 19:01:01.662520,REF_STRIPE_156,1.75
TXN_STRIPE_20250115_0157,stripe,129.99,USD,completed,MERCH_007,2025-10-07 19:01:01.662562,REF_STRIPE_157,4.07
TXN_STRIPE_20250115_0159,stripe,69.99,USD,completed,MERCH_009,2025-10-07 19:01:01.662642,REF_STRIPE_159,2.33
TXN_STRIPE_20250115_0160,stripe,79.99,USD,completed,MERCH_010,2025-10-07 19:01:01.662721,REF_STRIPE_160,2.62
TXN_STRIPE_20250115_0162,stripe,2499.99,USD,completed,MERCH_012,2025-10-07 19:01:01.662876,REF_STRIPE_162,72.80
TXN_STRIPE_20250115_0166,stripe,1.99,USD,completed,MERCH_016,2025-10-07 19:01:01.663038,REF_STRIPE_166,0.36
TXN_STRIPE_20250115_0167,stripe,12.99,USD,completed,MERCH_017,2025-10-07 19:01:01.663076,REF_STRIPE_167,0.68
TXN_STRIPE_20250115_0168,stripe,8.99,USD,completed,MERCH_018,2025-10-07 19:01:01.663114,REF_STRIPE_168,0.56
TXN_STRIPE_20250115_0171,stripe,1.49,USD,completed,MERCH_021,2025-10-07 19:01:01.663231,REF_STRIPE_171,0.34
TXN_STRIPE_20250115_0173,stripe,2.99,USD,completed,MERCH_023,2025-10-07 19:01:01.663408,REF_STRIPE_173,0.39
TXN_STRIPE_20250115_0185,stripe,2.29,USD,completed,MERCH_035,2025-10-07 19:01:01.664088,REF_STRIPE_185,0.37
TXN_STRIPE_20250115_0190,stripe,3.99,USD,completed,MERCH_040,2025-10-07 19:01:01.664274,REF_STRIPE_190,0.42
TXN_STRIPE_20250115_0193,stripe,59.99,USD,completed,MERCH_043,2025-10-07 19:01:01.664483,REF_STRIPE_193,2.04
TXN_STRIPE_20250115_0205,stripe,8.99,USD,completed,MERCH_005,2025-10-07 19:01:02.069699,REF_STRIPE_205,0.56
TXN_STRIPE_20250115_0224,stripe,14.99,USD,completed,MERCH_024,2025-10-07 19:01:02.070712,REF_STRIPE_224,0.73
TXN_STRIPE_20250115_0236,stripe,19.99,USD,completed,MERCH_036,2025-10-07 19:01:02.071361,REF_STRIPE_236,0.88
TXN_STRIPE_20250115_0237,stripe,1.99,USD,completed,MERCH_037,2025-10-07 19:01:02.071425,REF_STRIPE_237,0.36
TXN_STRIPE_20250115_0241,stripe,2.49,USD,completed,MERCH_041,2025-10-07 19:01:02.071693,REF_STRIPE_241,0.37
TXN_STRIPE_20250115_0257,stripe,129.99,USD,completed,MERCH_007,2025-10-07 19:01:02.628479,REF_STRIPE_257,4.07
TXN_STRIPE_20250115_0258,stripe,89.99,USD,completed,MERCH_008,2025-10-07 19:01:02.628516,REF_STRIPE_258,2.91
TXN_STRIPE_20250115_0259,stripe,69.99,USD,completed,MERCH_009,2025-10-07 19:01:02.628553,REF_STRIPE_259,2.33
TXN_STRIPE_20250115_0275,stripe,1.29,USD,completed,MERCH_025,2025-10-07 19:01:02.629474,REF_STRIPE_275,0.34
TXN_STRIPE_20250115_0278,stripe,5.49,USD,completed,MERCH_028,2025-10-07 19:01:02.629629,REF_STRIPE_278,0.46
TXN_STRIPE_20250115_0282,stripe,3.49,USD,completed,MERCH_032,2025-10-07 19:01:02.629777,REF_STRIPE_282,0.40
TXN_STRIPE_20250115_0284,stripe,7.99,USD,completed,MERCH_034,2025-10-07 19:01:02.629878,REF_STRIPE_284,0.53
TXN_STRIPE_20250115_0285,stripe,2.29,USD,completed,MERCH_035,2025-10-07 19:01:02.629941,REF_STRIPE_285,0.37
TXN_STRIPE_20250115_0286,stripe,19.99,USD,completed,MERCH_036,2025-10-07 19:01:02.629984,REF_STRIPE_286,0.88
TXN_STRIPE_20250115_0288,stripe,5.99,USD,completed,MERCH_038,2025-10-07 19:01:02.630060,REF_STRIPE_288,0.47
TXN_STRIPE_20250115_0289,stripe,1.99,USD,completed,MERCH_039,2025-10-07 19:01:02.630098,REF_STRIPE_289,0.36
TXN_STRIPE_20250115_0299,stripe,5.99,USD,completed,MERCH_049,2025-10-07 19:01:02.630519,REF_STRIPE_299,0.47
TXN_STRIPE_20250115_0306,stripe,49.99,USD,completed,MERCH_006,2025-10-07 19:01:04.484157,REF_STRIPE_306,1.75
TXN_STRIPE_20250115_0316,stripe,1.99,USD,completed,MERCH_016,2025-10-07 19:01:04.484736,REF_STRIPE_316,0.36
TXN_STRIPE_20250115_0320,stripe,4.99,USD,completed,MERCH_020,2025-10-07 19:01:04.484917,REF_STRIPE_320,0.44
TXN_STRIPE_20250115_0328,stripe,5.49,USD,completed,MERCH_028,2025-10-07 19:01:04.485386,REF_STRIPE_328,0.46
TXN_STRIPE_20250115_0334,stripe,7.99,USD,completed,MERCH_034,2025-10-07 19:01:04.485666,REF_STRIPE_334,0.53
TXN_STRIPE_20250115_0342,stripe,0.99,USD,completed,MERCH_042,2025-10-07 19:01:04.486030,REF_STRIPE_342,0.33
TXN_STRIPE_20250115_0348,stripe,7.99,USD,completed,MERCH_048,2025-10-07 19:01:04.492714,REF_STRIPE_348,0.53
TXN_STRIPE_20250115_0353,stripe,14.99,USD,completed,MERCH_003,2025-10-07 19:01:04.982085,REF_STRIPE_353,0.73
TXN_STRIPE_20250115_0355,stripe,8.99,USD,completed,MERCH_005,2025-10-07 19:01:04.982202,REF_STRIPE_355,0.56
TXN_STRIPE_20250115_0368,stripe,8.99,USD,completed,MERCH_018,2025-10-07 19:01:04.982962,REF_STRIPE_368,0.56
TXN_STRIPE_20250115_0381,stripe,0.79,USD,completed,MERCH_031,2025-10-07 19:01:04.983542,REF_STRIPE_381,0.32
TXN_STRIPE_20250115_0384,stripe,7.99,USD,completed,MERCH_034,2025-10-07 19:01:04.983654,REF_STRIPE_384,0.53
TXN_STRIPE_20250115_0385,stripe,2.29,USD,completed,MERCH_035,2025-10-07 19:01:04.983692,REF_STRIPE_385,0.37
TXN_STRIPE_20250115_0386,stripe,19.99,USD,completed,MERCH_036,2025-10-07 19:01:04.983731,REF_STRIPE_386,0.88
TXN_STRIPE_20250115_0394,stripe,29.99,USD,completed,MERCH_044,2025-10-07 19:01:04.984077,REF_STRIPE_394,1.17
TXN_STRIPE_20250115_0396,stripe,14.99,USD,completed,MERCH_046,2025-10-07 19:01:04.984150,REF_STRIPE_396,0.73
TXN_STRIPE_20250115_0425,stripe,1.29,USD,completed,MERCH_025,2025-10-07 19:01:05.416510,REF_STRIPE_425,0.34
TXN_STRIPE_20250115_0438,stripe,5.99,USD,completed,MERCH_038,2025-10-07 19:01:05.417144,REF_STRIPE_438,0.47
TXN_STRIPE_20250115_0443,stripe,59.99,USD,completed,MERCH_043,2025-10-07 19:01:05.417516,REF_STRIPE_443,2.04
TXN_STRIPE_20250115_0444,stripe,29.99,USD,completed,MERCH_044,2025-10-07 19:01:05.417610,REF_STRIPE_444,1.17
TXN_STRIPE_20250115_0446,stripe,14.99,USD,completed,MERCH_046,2025-10-07 19:01:05.417744,REF_STRIPE_446,0.73
TXN_STRIPE_20250115_0447,stripe,49.99,USD,completed,MERCH_047,2025-10-07 19:01:05.417827,REF_STRIPE_447,1.75
TXN_STRIPE_20250115_0454,stripe,12.99,USD,completed,MERCH_004,2025-10-07 19:01:05.939869,REF_STRIPE_454,0.68
TXN_STRIPE_20250115_0468,stripe,8.99,USD,completed,MERCH_018,2025-10-07 19:01:05.940493,REF_STRIPE_468,0.56
TXN_STRIPE_20250115_0473,stripe,2.99,USD,completed,MERCH_023,2025-10-07 19:01:05.940706,REF_STRIPE_473,0.39
TXN_STRIPE_20250115_0474,stripe,14.99,USD,completed,MERCH_024,2025-10-07 19:01:05.940744,REF_STRIPE_474,0.73
TXN_STRIPE_20250115_0477,stripe,6.99,USD,completed,MERCH_027,2025-10-07 19:01:05.940886,REF_STRIPE_477,0.50
TXN_STRIPE_20250115_0482,stripe,3.49,USD,completed,MERCH_032,2025-10-07 19:01:05.941106,REF_STRIPE_482,0.40
TXN_STRIPE_20250115_0487,stripe,1.99,USD,completed,MERCH_037,2025-10-07 19:01:05.945244,REF_STRIPE_487,0.36
TXN_STRIPE_20250115_0490,stripe,3.99,USD,completed,MERCH_040,2025-10-07 19:01:05.945399,REF_STRIPE_490,0.42
TXN_STRIPE_20250115_0491,stripe,2.49,USD,completed,MERCH_041,2025-10-07 19:01:05.945437,REF_STRIPE_491,0.37
TXN_STRIPE_20250115_0492,stripe,0.99,USD,completed,MERCH_042,2025-10-07 19:01:05.945474,REF_STRIPE_492,0.33
TXN_STRIPE_20250115_0494,stripe,29.99,USD,completed,MERCH_044,2025-10-07 19:01:05.945548,REF_STRIPE_494,1.17
TXN_STRIPE_20250115_0501,stripe,9.99,USD,completed,MERCH_001,2025-10-07 19:01:06.923718,REF_STRIPE_501,0.59
TXN_STRIPE_20250115_0505,stripe,8.99,USD,completed,MERCH_005,2025-10-07 19:01:06.923968,REF_STRIPE_505,0.56
TXN_STRIPE_20250115_0512,stripe,2499.99,USD,completed,MERCH_012,2025-10-07 19:01:06.924299,REF_STRIPE_512,72.80
TXN_STRIPE_20250115_0517,stripe,12.99,USD,completed,MERCH_017,2025-10-07 19:01:06.924557,REF_STRIPE_517,0.68
TXN_STRIPE_20250115_0518,stripe,8.99,USD,completed,MERCH_018,2025-10-07 19:01:06.924595,REF_STRIPE_518,0.56
TXN_STRIPE_20250115_0519,stripe,9.99,USD,completed,MERCH_019,2025-10-07 19:01:06.924635,REF_STRIPE_519,0.59
TXN_STRIPE_20250115_0522,stripe,10.99,USD,completed,MERCH_022,2025-10-07 19:01:06.924779,REF_STRIPE_522,0.62
TXN_STRIPE_20250115_0526,stripe,0.99,USD,completed,MERCH_026,2025-10-07 19:01:06.924989,REF_STRIPE_526,0.33
TXN_STRIPE_20250115_0531,stripe,0.79,USD,completed,MERCH_031,2025-10-07 19:01:06.925362,REF_STRIPE_531,0.32
TXN_STRIPE_20250115_0540,stripe,3.99,USD,completed,MERCH_040,2025-10-07 19:01:06.925830,REF_STRIPE_540,0.42
TXN_STRIPE_20250115_0553,stripe,14.99,USD,completed,MERCH_003,2025-10-07 19:01:07.526712,REF_STRIPE_553,0.73
TXN_STRIPE_20250115_0561,stripe,1899.99,USD,completed,MERCH_011,2025-10-07 19:01:07.527139,REF_STRIPE_561,55.40
TXN_STRIPE_20250115_0562,stripe,2499.99,USD,completed,MERCH_012,2025-10-07 19:01:07.527179,REF_STRIPE_562,72.80
TXN_STRIPE_20250115_0579,stripe,3.99,USD,completed,MERCH_029,2025-10-07 19:01:07.528010,REF_STRIPE_579,0.42
TXN_STRIPE_20250115_0589,stripe,1.99,USD,completed,MERCH_039,2025-10-07 19:01:07.528430,REF_STRIPE_589,0.36
TXN_STRIPE_20250115_0604,stripe,12.99,USD,completed,MERCH_004,2025-10-07 19:01:08.077758,REF_STRIPE_604,0.68
TXN_STRIPE_20250115_0610,stripe,79.99,USD,completed,MERCH_010,2025-10-07 19:01:08.078164,REF_STRIPE_610,2.62
TXN_STRIPE_20250115_0612,stripe,2499.99,USD,completed,MERCH_012,2025-10-07 19:01:08.078248,REF_STRIPE_612,72.80
TXN_STRIPE_20250115_0614,stripe,499.99,USD,completed,MERCH_014,2025-10-07 19:01:08.078412,REF_STRIPE_614,14.80
TXN_STRIPE_20250115_0615,stripe,799.99,USD,completed,MERCH_015,2025-10-07 19:01:08.078455,REF_STRIPE_615,23.50
TXN_STRIPE_20250115_0621,stripe,1.49,USD,completed,MERCH_021,2025-10-07 19:01:08.078820,REF_STRIPE_621,0.34
TXN_STRIPE_20250115_0624,stripe,14.99,USD,completed,MERCH_024,2025-10-07 19:01:08.078992,REF_STRIPE_624,0.73
TXN_STRIPE_20250115_0628,stripe,5.49,USD,completed,MERCH_028,2025-10-07 19:01:08.079227,REF_STRIPE_628,0.46
TXN_STRIPE_20250115_0631,stripe,0.79,USD,completed,MERCH_031,2025-10-07 19:01:08.079383,REF_STRIPE_631,0.32
TXN_STRIPE_20250115_0634,stripe,7.99,USD,completed,MERCH_034,2025-10-07 19:01:08.079538,REF_STRIPE_634,0.53
TXN_STRIPE_20250115_0639,stripe,1.99,USD,completed,MERCH_039,2025-10-07 19:01:08.079746,REF_STRIPE_639,0.36
TXN_STRIPE_20250115_0649,stripe,5.99,USD,completed,MERCH_049,2025-10-07 19:01:08.080288,REF_STRIPE_649,0.47
TXN_STRIPE_20250115_0652,stripe,19.99,USD,completed,MERCH_002,2025-10-07 19:01:08.892003,REF_STRIPE_652,0.88
TXN_STRIPE_20250115_0653,stripe,14.99,USD,completed,MERCH_003,2025-10-07 19:01:08.892058,REF_STRIPE_653,0.73
TXN_STRIPE_20250115_0657,stripe,129.99,USD,completed,MERCH_007,2025-10-07 19:01:08.892279,REF_STRIPE_657,4.07
TXN_STRIPE_20250115_0660,stripe,79.99,USD,completed,MERCH_010,2025-10-07 19:01:08.892514,REF_STRIPE_660,2.62
TXN_STRIPE_20250115_0666,stripe,1.99,USD,completed,MERCH_016,2025-10-07 19:01:08.892775,REF_STRIPE_666,0.36
TXN_STRIPE_20250115_0680,stripe,2.49,USD,completed,MERCH_030,2025-10-07 19:01:08.901965,REF_STRIPE_680,0.37
TXN_STRIPE_20250115_0681,stripe,0.79,USD,completed,MERCH_031,2025-10-07 19:01:08.902004,REF_STRIPE_681,0.32
TXN_STRIPE_20250115_0682,stripe,3.49,USD,completed,MERCH_032,2025-10-07 19:01:08.902043,REF_STRIPE_682,0.40
TXN_STRIPE_20250115_0688,stripe,5.99,USD,completed,MERCH_038,2025-10-07 19:01:08.902391,REF_STRIPE_688,0.47
TXN_STRIPE_20250115_0692,stripe,0.99,USD,completed,MERCH_042,2025-10-07 19:01:08.902545,REF_STRIPE_692,0.33
TXN_STRIPE_20250115_0696,stripe,14.99,USD,completed,MERCH_046,2025-10-07 19:01:08.902835,REF_STRIPE_696,0.73
TXN_STRIPE_20250115_0698,stripe,7.99,USD,completed,MERCH_048,2025-10-07 19:01:08.902921,REF_STRIPE_698,0.53
TXN_STRIPE_20250115_0699,stripe,5.99,USD,completed,MERCH_049,2025-10-07 19:01:08.902959,REF_STRIPE_699,0.47
TXN_STRIPE_20250115_0701,stripe,9.99,USD,completed,MERCH_001,2025-10-07 19:01:09.470236,REF_STRIPE_701,0.59
TXN_STRIPE_20250115_0705,stripe,8.99,USD,completed,MERCH_005,2025-10-07 19:01:09.470483,REF_STRIPE_705,0.56
TXN_STRIPE_20250115_0714,stripe,499.99,USD,completed,MERCH_014,2025-10-07 19:01:09.470926,REF_STRIPE_714,14.80
TXN_STRIPE_20250115_0716,stripe,1.99,USD,completed,MERCH_016,2025-10-07 19:01:09.471011,REF_STRIPE_716,0.36
TXN_STRIPE_20250115_0718,stripe,8.99,USD,completed,MERCH_018,2025-10-07 19:01:09.471087,REF_STRIPE_718,0.56
TXN_STRIPE_20250115_0719,stripe,9.99,USD,completed,MERCH_019,2025-10-07 19:01:09.471124,REF_STRIPE_719,0.59
TXN_STRIPE_20250115_0721,stripe,1.49,USD,completed,MERCH_021,2025-10-07 19:01:09.471196,REF_STRIPE_721,0.34
TXN_STRIPE_20250115_0722,stripe,10.99,USD,completed,MERCH_022,2025-10-07 19:01:09.471232,REF_STRIPE_722,0.62
TXN_STRIPE_20250115_0727,stripe,6.99,USD,completed,MERCH_027,2025-10-07 19:01:09.471467,REF_STRIPE_727,0.50
TXN_STRIPE_20250115_0730,stripe,2.49,USD,completed,MERCH_030,2025-10-07 19:01:09.471576,REF_STRIPE_730,0.37
TXN_STRIPE_20250115_0732,stripe,3.49,USD,completed,MERCH_032,2025-10-07 19:01:09.471672,REF_STRIPE_732,0.40
TXN_STRIPE_20250115_0734,stripe,7.99,USD,completed,MERCH_034,2025-10-07 19:01:09.471771,REF_STRIPE_734,0.53
TXN_STRIPE_20250115_0736,stripe,19.99,USD,completed,MERCH_036,2025-10-07 19:01:09.471842,REF_STRIPE_736,0.88
TXN_STRIPE_20250115_0740,stripe,3.99,USD,completed,MERCH_040,2025-10-07 19:01:09.472088,REF_STRIPE_740,0.42
TXN_STRIPE_20250115_0752,stripe,19.99,USD,completed,MERCH_002,2025-10-07 19:01:09.932950,REF_STRIPE_752,0.88
TXN_STRIPE_20250115_0765,stripe,799.99,USD,completed,MERCH_015,2025-10-07 19:01:09.933686,REF_STRIPE_765,23.50
TXN_STRIPE_20250115_0766,stripe,1.99,USD,completed,MERCH_016,2025-10-07 19:01:09.933725,REF_STRIPE_766,0.36
TXN_STRIPE_20250115_0769,stripe,9.99,USD,completed,MERCH_019,2025-10-07 19:01:09.933986,REF_STRIPE_769,0.59
TXN_STRIPE_20250115_0775,stripe,1.29,USD,completed,MERCH_025,2025-10-07 19:01:09.934272,REF_STRIPE_775,0.34
TXN_STRIPE_20250115_0779,stripe,3.99,USD,completed,MERCH_029,2025-10-07 19:01:09.934519,REF_STRIPE_779,0.42
TXN_STRIPE_20250115_0789,stripe,1.99,USD,completed,MERCH_039,2025-10-07 19:01:09.934974,REF_STRIPE_789,0.36
TXN_STRIPE_20250115_0795,stripe,39.99,USD,completed,MERCH_045,2025-10-07 19:01:09.935254,REF_STRIPE_795,1.46
TXN_STRIPE_20250115_0803,stripe,14.99,USD,completed,MERCH_003,2025-10-07 19:01:10.588625,REF_STRIPE_803,0.73
TXN_STRIPE_20250115_0807,stripe,129.99,USD,completed,MERCH_007,2025-10-07 19:01:10.588791,REF_STRIPE_807,4.07
TXN_STRIPE_20250115_0825,stripe,1.29,USD,completed,MERCH_025,2025-10-07 19:01:10.589826,REF_STRIPE_825,0.34
TXN_STRIPE_20250115_0837,stripe,1.99,USD,completed,MERCH_037,2025-10-07 19:01:10.590423,REF_STRIPE_837,0.36
TXN_STRIPE_20250115_0844,stripe,29.99,USD,completed,MERCH_044,2025-10-07 19:01:10.590739,REF_STRIPE_844,1.17
TXN_STRIPE_20250115_0849,stripe,5.99,USD,completed,MERCH_049,2025-10-07 19:01:10.591042,REF_STRIPE_849,0.47
TXN_STRIPE_20250115_0850,stripe,9.99,USD,completed,MERCH_050,2025-10-07 19:01:10.591106,REF_STRIPE_850,0.59
TXN_STRIPE_20250115_0851,stripe,9.99,USD,completed,MERCH_001,2025-10-07 19:01:11.040774,REF_STRIPE_851,0.59
TXN_STRIPE_20250115_0854,stripe,12.99,USD,completed,MERCH_004,2025-10-07 19:01:11.041057,REF_STRIPE_854,0.68
TXN_STRIPE_20250115_0856,stripe,49.99,USD,completed,MERCH_006,2025-10-07 19:01:11.041189,REF_STRIPE_856,1.75
TXN_STRIPE_20250115_0859,stripe,69.99,USD,completed,MERCH_009,2025-10-07 19:01:11.041359,REF_STRIPE_859,2.33
TXN_STRIPE_20250115_0860,stripe,79.99,USD,completed,MERCH_010,2025-10-07 19:01:11.041486,REF_STRIPE_860,2.62
TXN_STRIPE_20250115_0869,stripe,9.99,USD,completed,MERCH_019,2025-10-07 19:01:11.042093,REF_STRIPE_869,0.59
TXN_STRIPE_20250115_0874,stripe,14.99,USD,completed,MERCH_024,2025-10-07 19:01:11.042395,REF_STRIPE_874,0.73
TXN_STRIPE_20250115_0875,stripe,1.29,USD,completed,MERCH_025,2025-10-07 19:01:11.042436,REF_STRIPE_875,0.34
TXN_STRIPE_20250115_0890,stripe,3.99,USD,completed,MERCH_040,2025-10-07 19:01:11.043300,REF_STRIPE_890,0.42
TXN_STRIPE_20250115_0894,stripe,29.99,USD,completed,MERCH_044,2025-10-07 19:01:11.043504,REF_STRIPE_894,1.17
TXN_STRIPE_20250115_0899,stripe,5.99,USD,completed,MERCH_049,2025-10-07 19:01:11.043798,REF_STRIPE_899,0.47
TXN_STRIPE_20250115_0901,stripe,9.99,USD,completed,MERCH_001,2025-10-07 19:01:11.741887,REF_STRIPE_901,0.59
TXN_STRIPE_20250115_0903,stripe,14.99,USD,completed,MERCH_003,2025-10-07 19:01:11.742021,REF_STRIPE_903,0.73
TXN_STRIPE_20250115_0904,stripe,12.99,USD,completed,MERCH_004,2025-10-07 19:01:11.742266,REF_STRIPE_904,0.68
TXN_STRIPE_20250115_0909,stripe,69.99,USD,completed,MERCH_009,2025-10-07 19:01:11.742494,REF_STRIPE_909,2.33
TXN_STRIPE_20250115_0911,stripe,1899.99,USD,completed,MERCH_011,2025-10-07 19:01:11.742575,REF_STRIPE_911,55.40
TXN_STRIPE_20250115_0918,stripe,8.99,USD,completed,MERCH_018,2025-10-07 19:01:11.742928,REF_STRIPE_918,0.56
TXN_STRIPE_20250115_0925,stripe,1.29,USD,completed,MERCH_025,2025-10-07 19:01:11.743222,REF_STRIPE_925,0.34
TXN_STRIPE_20250115_0929,stripe,3.99,USD,completed,MERCH_029,2025-10-07 19:01:11.743406,REF_STRIPE_929,0.42
TXN_STRIPE_20250115_0933,stripe,4.99,USD,completed,MERCH_033,2025-10-07 19:01:11.743583,REF_STRIPE_933,0.44
TXN_STRIPE_20250115_0934,stripe,7.99,USD,completed,MERCH_034,2025-10-07 19:01:11.743621,REF_STRIPE_934,0.53
TXN_STRIPE_20250115_0935,stripe,2.29,USD,completed,MERCH_035,2025-10-07 19:01:11.743680,REF_STRIPE_935,0.37
TXN_STRIPE_20250115_0940,stripe,3.99,USD,completed,MERCH_040,2025-10-07 19:01:11.743926,REF_STRIPE_940,0.42
TXN_STRIPE_20250115_0944,stripe,29.99,USD,completed,MERCH_044,2025-10-07 19:01:11.744160,REF_STRIPE_944,1.17
TXN_STRIPE_20250115_0955,stripe,8.99,USD,completed,MERCH_005,2025-10-07 19:01:12.366842,REF_STRIPE_955,0.56
TXN_STRIPE_20250115_0958,stripe,89.99,USD,completed,MERCH_008,2025-10-07 19:01:12.367033,REF_STRIPE_958,2.91
TXN_STRIPE_20250115_0962,stripe,2499.99,USD,completed,MERCH_012,2025-10-07 19:01:12.367197,REF_STRIPE_962,72.80
TXN_STRIPE_20250115_0964,stripe,499.99,USD,completed,MERCH_014,2025-10-07 19:01:12.367275,REF_STRIPE_964,14.80
TXN_STRIPE_20250115_0973,stripe,2.99,USD,completed,MERCH_023,2025-10-07 19:01:12.367784,REF_STRIPE_973,0.39
TXN_STRIPE_20250115_0980,stripe,2.49,USD,completed,MERCH_030,2025-10-07 19:01:12.368138,REF_STRIPE_980,0.37
TXN_STRIPE_20250115_0994,stripe,29.99,USD,completed,MERCH_044,2025-10-07 19:01:12.368740,REF_STRIPE_994,1.17
TXN_STRIPE_20250115_1005,stripe,8.99,USD,completed,MERCH_005,2025-10-07 19:01:12.703390,REF_STRIPE_1005,0.56
TXN_STRIPE_20250115_1009,stripe,69.99,USD,completed,MERCH_009,2025-10-07 19:01:12.703555,REF_STRIPE_1009,2.33
TXN_STRIPE_20250115_1012,stripe,2499.99,USD,completed,MERCH_012,2025-10-07 19:01:12.703739,REF_STRIPE_1012,72.80
